latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.79904,79.35986,301.25,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,283.35,0.55,N,0
29.87692,78.9929,300.4,0.36,0.58,2024-04-06,2110,N,VIIRS,n,2,282.63,0.51,N,0
29.67619,79.60061,302.31,0.4,0.6,2024-04-06,2110,N,VIIRS,n,2,283.53,0.52,N,0
29.67637,79.5985,298.0,0.4,0.6,2024-04-06,2110,N,VIIRS,n,2,282.03,0.86,N,0
29.55778,80.03355,298.18,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,286.59,0.44,N,0
29.62916,79.72021,295.02,0.41,0.6,2024-04-06,2110,N,VIIRS,n,2,281.35,0.44,N,0
29.55362,80.00231,302.1,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,286.9,1.2,N,0
29.54848,79.99903,303.79,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,286.77,1.08,N,0
29.54759,80.00262,299.68,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,286.93,1.0,N,0
29.59487,79.74057,305.76,0.41,0.6,2024-04-06,2110,N,VIIRS,n,2,281.51,0.85,N,0
29.74566,79.07848,299.04,0.37,0.58,2024-04-06,2110,N,VIIRS,n,2,285.2,0.51,N,0
29.52242,79.98414,296.53,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,285.04,0.4,N,0
29.49759,80.05927,297.66,0.43,0.62,2024-04-06,2110,N,VIIRS,n,2,285.39,0.92,N,0
29.79237,78.81641,300.84,0.36,0.57,2024-04-06,2110,N,VIIRS,n,2,284.62,1.34,N,0
29.78718,78.815,310.87,0.36,0.57,2024-04-06,2110,N,VIIRS,n,2,286.4,1.34,N,0
29.78633,78.81853,302.93,0.36,0.57,2024-04-06,2110,N,VIIRS,n,2,285.38,0.95,N,0
29.6809,79.25122,296.68,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,283.72,0.4,N,0
29.52037,79.8035,295.83,0.41,0.61,2024-04-06,2110,N,VIIRS,n,2,284.07,0.72,N,0
29.51939,79.80743,298.98,0.41,0.61,2024-04-06,2110,N,VIIRS,n,2,284.79,0.72,N,0
29.46274,80.03139,296.95,0.43,0.62,2024-04-06,2110,N,VIIRS,n,2,286.44,1.01,N,0
29.52192,79.8062,305.9,0.41,0.61,2024-04-06,2110,N,VIIRS,n,2,284.95,1.12,N,0
29.46577,80.0347,299.97,0.43,0.62,2024-04-06,2110,N,VIIRS,n,2,286.54,0.85,N,0
29.55093,79.61574,295.93,0.4,0.6,2024-04-06,2110,N,VIIRS,n,2,282.5,0.56,N,0
29.64,79.20175,296.96,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,285.5,0.44,N,0
29.44955,79.93169,297.58,0.42,0.61,2024-04-06,2110,N,VIIRS,n,2,285.32,0.61,N,0
29.66151,79.04242,298.66,0.37,0.58,2024-04-06,2110,N,VIIRS,n,2,285.68,0.6,N,0
29.77577,78.51894,302.68,0.34,0.56,2024-04-06,2110,N,VIIRS,n,2,289.87,0.86,N,0
29.59752,79.25963,300.27,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,285.55,0.82,N,0
29.59681,79.26255,309.0,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,285.11,0.82,N,0
29.77058,78.51791,300.18,0.34,0.56,2024-04-06,2110,N,VIIRS,n,2,289.31,0.86,N,0
29.76976,78.52138,316.78,0.34,0.56,2024-04-06,2110,N,VIIRS,n,2,291.32,0.86,N,0
29.59113,79.2625,296.8,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,285.54,0.82,N,0
29.59035,79.26567,302.75,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,285.67,1.09,N,0
29.57969,79.26266,305.9,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,286.58,1.52,N,0
29.53641,79.43883,296.49,0.39,0.59,2024-04-06,2110,N,VIIRS,n,2,285.23,0.4,N,0
29.53571,79.44165,299.66,0.39,0.6,2024-04-06,2110,N,VIIRS,n,2,284.2,0.4,N,0
29.57551,79.25648,303.44,0.38,0.59,2024-04-06,2110,N,VIIRS,n,2,286.91,1.05,N,0
29.53065,79.43877,297.5,0.39,0.59,2024-04-06,2110,N,VIIRS,n,2,284.83,1.13,N,0
29.52997,79.44154,295.52,0.39,0.6,2024-04-06,2110,N,VIIRS,n,2,284.87,1.13,N,0
29.52426,79.44129,318.47,0.39,0.6,2024-04-06,2110,N,VIIRS,n,2,286.05,1.13,N,0
29.52349,79.44441,303.11,0.39,0.6,2024-04-06,2110,N,VIIRS,n,2,285.66,1.42,N,0
29.52768,79.35767,296.25,0.39,0.59,2024-04-06,2110,N,VIIRS,n,2,285.01,0.51,N,0
29.31504,80.24657,297.16,0.44,0.63,2024-04-06,2111,N,VIIRS,n,2,286.24,0.51,N,0
29.55826,79.22433,297.54,0.38,0.59,2024-04-06,2111,N,VIIRS,n,2,286.98,0.25,N,0
29.3116,80.23603,298.8,0.44,0.62,2024-04-06,2111,N,VIIRS,n,2,286.36,0.9,N,0
29.47235,79.48519,301.81,0.4,0.6,2024-04-06,2111,N,VIIRS,n,2,285.05,0.78,N,0
29.46734,79.48205,303.79,0.4,0.6,2024-04-06,2111,N,VIIRS,n,2,285.06,0.73,N,0
29.46664,79.48492,295.36,0.4,0.6,2024-04-06,2111,N,VIIRS,n,2,284.27,0.73,N,0
30.06404,76.87408,298.37,0.54,0.51,2024-04-06,2111,N,VIIRS,n,2,285.8,1.43,N,0
29.46992,79.42398,301.9,0.39,0.6,2024-04-06,2111,N,VIIRS,n,2,283.92,1.23,N,0
29.2653,80.17876,296.77,0.44,0.62,2024-04-06,2111,N,VIIRS,n,2,284.69,0.47,N,0
29.24527,80.21015,297.24,0.44,0.62,2024-04-06,2111,N,VIIRS,n,2,286.92,0.74,N,0
29.33754,79.74762,296.69,0.41,0.61,2024-04-06,2111,N,VIIRS,n,2,284.34,0.3,N,0
29.31837,79.75345,296.13,0.41,0.61,2024-04-06,2111,N,VIIRS,n,2,285.07,0.37,N,0
29.2511,80.02006,296.4,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,285.23,0.55,N,0
29.24902,80.02827,298.37,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,286.53,0.55,N,0
29.21675,80.13146,300.34,0.44,0.62,2024-04-06,2111,N,VIIRS,n,2,288.23,0.7,N,0
29.36371,79.5024,305.67,0.4,0.6,2024-04-06,2111,N,VIIRS,n,2,287.57,1.74,N,0
29.32065,79.75404,301.43,0.41,0.61,2024-04-06,2111,N,VIIRS,n,2,285.29,0.85,N,0
29.24938,80.0202,295.62,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,284.79,0.67,N,0
29.21544,80.13328,298.9,0.44,0.62,2024-04-06,2111,N,VIIRS,n,2,288.52,0.86,N,0
29.36437,79.50242,305.81,0.4,0.6,2024-04-06,2111,N,VIIRS,n,2,288.03,1.66,N,0
29.30206,79.75769,297.66,0.41,0.61,2024-04-06,2111,N,VIIRS,n,2,285.3,0.86,N,0
29.29466,79.7638,298.85,0.42,0.61,2024-04-06,2111,N,VIIRS,n,2,284.47,0.68,N,0
29.29374,79.76753,298.92,0.42,0.61,2024-04-06,2111,N,VIIRS,n,2,283.95,0.68,N,0
29.31742,79.36338,305.74,0.39,0.59,2024-04-06,2111,N,VIIRS,n,2,292.64,1.56,N,0
29.19685,79.7765,304.16,0.42,0.61,2024-04-06,2111,N,VIIRS,n,2,287.16,1.17,N,0
29.17724,79.91358,298.99,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,287.15,0.5,N,0
29.19919,79.77522,307.8,0.42,0.61,2024-04-06,2111,N,VIIRS,n,2,286.89,1.03,N,0
29.13351,79.9213,300.17,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,289.56,0.94,N,0
29.12903,79.93938,306.51,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,290.65,1.4,N,0
29.12542,79.92979,301.53,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,291.35,1.03,N,0
29.12085,79.92412,312.91,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,292.69,1.87,N,0
29.11084,79.94025,305.95,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,293.14,1.01,N,0
29.27256,79.26003,302.03,0.39,0.59,2024-04-06,2111,N,VIIRS,n,2,286.99,0.82,N,0
29.11218,79.88688,308.28,0.43,0.62,2024-04-06,2111,N,VIIRS,n,2,293.58,1.41,N,0
29.72568,76.37264,337.95,0.52,0.5,2024-04-06,2111,N,VIIRS,n,2,289.75,26.0,N,0
29.72453,76.3779,317.52,0.52,0.5,2024-04-06,2111,N,VIIRS,n,2,291.17,19.35,N,0
28.3818,80.41428,299.02,0.47,0.64,2024-04-06,2111,N,VIIRS,n,2,288.08,0.39,N,0
28.17418,80.85527,299.75,0.51,0.66,2024-04-06,2111,N,VIIRS,n,2,287.21,0.71,N,0
29.12428,75.77628,302.81,0.49,0.49,2024-04-06,2111,N,VIIRS,n,2,291.91,1.19,N,2
28.34801,77.22929,298.59,0.62,0.54,2024-04-06,2111,N,VIIRS,n,2,286.49,0.29,N,0
26.64355,79.47909,313.42,0.46,0.63,2024-04-06,2111,N,VIIRS,n,2,288.2,2.23,N,2
26.44893,80.22636,302.64,0.51,0.66,2024-04-06,2111,N,VIIRS,n,2,288.56,0.84,N,0
26.44764,80.23145,300.49,0.51,0.66,2024-04-06,2111,N,VIIRS,n,2,288.32,0.84,N,0
26.64448,79.47771,299.55,0.46,0.63,2024-04-06,2111,N,VIIRS,n,2,287.26,1.25,N,2
26.64338,79.48225,314.47,0.46,0.63,2024-04-06,2111,N,VIIRS,n,2,288.43,2.17,N,2
26.44745,80.23034,311.52,0.51,0.66,2024-04-06,2111,N,VIIRS,n,2,288.55,0.83,N,0
27.081,73.81597,306.14,0.42,0.45,2024-04-06,2112,N,VIIRS,n,2,294.66,0.78,N,2
26.88087,73.51236,302.33,0.4,0.44,2024-04-06,2112,N,VIIRS,n,2,291.92,0.85,N,2
26.87603,73.51537,308.88,0.4,0.44,2024-04-06,2112,N,VIIRS,n,2,292.39,1.91,N,2
25.73614,77.12896,300.93,0.35,0.56,2024-04-06,2112,N,VIIRS,n,2,279.07,1.07,N,0
25.13805,77.08709,323.26,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,289.95,1.51,N,0
24.98622,77.4678,310.73,0.38,0.59,2024-04-06,2112,N,VIIRS,n,2,287.13,0.9,N,0
25.08381,76.99065,316.41,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,288.93,1.74,N,0
24.60074,78.57184,301.49,0.45,0.63,2024-04-06,2112,N,VIIRS,n,2,288.54,0.56,N,0
24.59505,78.57026,300.45,0.45,0.63,2024-04-06,2112,N,VIIRS,n,2,288.32,0.4,N,0
24.02005,80.57382,315.99,0.61,0.71,2024-04-06,2112,N,VIIRS,n,2,273.46,3.16,N,0
24.01853,80.57986,306.02,0.61,0.71,2024-04-06,2112,N,VIIRS,n,2,285.45,5.6,N,0
24.68346,76.82615,304.71,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,288.66,0.81,N,0
24.67832,76.8248,306.79,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,289.4,0.81,N,0
24.64875,76.95567,303.74,0.36,0.57,2024-04-06,2112,N,VIIRS,n,2,288.58,0.71,N,0
24.80372,75.37422,305.27,0.57,0.52,2024-04-06,2112,N,VIIRS,n,2,290.26,0.83,N,0
25.0624,73.37504,311.84,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,293.24,1.88,N,0
25.06161,73.37894,311.41,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,293.1,1.88,N,0
25.05828,73.37389,327.74,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,293.42,1.88,N,0
25.05416,73.37277,303.13,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,292.4,0.83,N,0
25.05339,73.37658,306.54,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,292.45,0.83,N,0
23.6117,79.82669,301.32,0.56,0.69,2024-04-06,2112,N,VIIRS,n,2,287.59,1.54,N,0
23.77337,78.17078,304.65,0.44,0.62,2024-04-06,2112,N,VIIRS,n,2,287.73,2.69,N,0
23.77252,78.17329,304.76,0.44,0.62,2024-04-06,2112,N,VIIRS,n,2,286.75,2.26,N,0
24.82162,73.09318,313.86,0.41,0.45,2024-04-06,2112,N,VIIRS,n,2,295.44,1.4,N,2
23.6552,78.3634,297.07,0.46,0.63,2024-04-06,2112,N,VIIRS,n,2,278.27,4.38,N,0
23.65417,78.36773,300.72,0.46,0.63,2024-04-06,2112,N,VIIRS,n,2,276.07,2.98,N,0
23.5922,78.16628,304.79,0.45,0.63,2024-04-06,2112,N,VIIRS,n,2,286.38,1.76,N,0
24.3321,74.5915,304.5,0.52,0.5,2024-04-06,2112,N,VIIRS,n,2,290.88,1.07,N,0
24.57944,73.23533,305.91,0.43,0.46,2024-04-06,2112,N,VIIRS,n,2,292.98,1.55,N,0
23.85102,76.26788,304.86,0.34,0.56,2024-04-06,2112,N,VIIRS,n,2,290.04,0.67,N,0
23.7984,76.16811,303.43,0.33,0.55,2024-04-06,2112,N,VIIRS,n,2,288.5,0.35,N,0
24.15023,74.48303,308.03,0.51,0.5,2024-04-06,2112,N,VIIRS,n,2,291.15,0.56,N,0
24.15101,74.48034,309.05,0.52,0.5,2024-04-06,2112,N,VIIRS,n,2,291.31,1.29,N,0
23.79646,76.16594,299.01,0.33,0.55,2024-04-06,2112,N,VIIRS,n,2,288.7,0.38,N,0
23.79576,76.16919,304.85,0.33,0.55,2024-04-06,2112,N,VIIRS,n,2,289.04,0.38,N,0
24.19959,74.1504,324.4,0.49,0.49,2024-04-06,2112,N,VIIRS,n,2,293.68,2.36,N,0
24.19423,74.15395,303.96,0.49,0.49,2024-04-06,2112,N,VIIRS,n,2,292.96,0.76,N,0
24.15417,74.34973,310.98,0.51,0.49,2024-04-06,2112,N,VIIRS,n,2,292.76,0.88,N,0
24.43314,72.82769,305.61,0.41,0.45,2024-04-06,2112,N,VIIRS,n,2,292.65,0.49,N,0
23.38796,77.61544,318.24,0.42,0.61,2024-04-06,2112,N,VIIRS,n,2,291.78,1.94,N,0
23.79424,75.67197,302.36,0.62,0.54,2024-04-06,2112,N,VIIRS,n,2,289.3,1.01,N,0
23.79316,75.67108,300.25,0.62,0.54,2024-04-06,2112,N,VIIRS,n,2,289.23,0.89,N,0
23.35676,77.3513,311.66,0.4,0.6,2024-04-06,2112,N,VIIRS,n,2,287.18,3.28,N,0
23.35586,77.35522,308.04,0.4,0.6,2024-04-06,2112,N,VIIRS,n,2,288.12,2.24,N,0
24.15339,73.57072,316.56,0.45,0.47,2024-04-06,2112,N,VIIRS,n,2,293.38,1.8,N,0
23.50998,76.52779,300.8,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,287.96,0.37,N,0
23.34707,77.0154,300.57,0.38,0.59,2024-04-06,2112,N,VIIRS,n,2,288.19,0.34,N,0
23.64226,75.6509,310.47,0.62,0.54,2024-04-06,2112,N,VIIRS,n,2,289.81,1.27,N,0
23.63737,75.64964,299.94,0.62,0.54,2024-04-06,2112,N,VIIRS,n,2,289.11,1.27,N,0
23.2526,77.081,299.22,0.39,0.59,2024-04-06,2112,N,VIIRS,n,2,287.7,0.52,N,0
24.05297,73.37565,304.22,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,293.22,1.0,N,0
24.04962,73.37038,311.54,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,292.98,1.0,N,0
24.04873,73.37475,305.93,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,292.84,1.0,N,0
24.05037,73.37265,315.48,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,293.22,1.42,N,0
24.04613,73.37174,310.05,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,292.15,1.42,N,0
23.57031,75.38128,299.21,0.6,0.53,2024-04-06,2112,N,VIIRS,n,2,288.44,0.63,N,0
23.54681,75.44298,298.57,0.61,0.53,2024-04-06,2112,N,VIIRS,n,2,285.15,1.21,N,0
23.97158,73.36799,310.73,0.45,0.47,2024-04-06,2112,N,VIIRS,n,2,293.75,1.76,N,0
23.16419,77.03816,307.79,0.39,0.59,2024-04-06,2112,N,VIIRS,n,2,291.3,1.47,N,0
23.39933,75.94928,299.44,0.33,0.55,2024-04-06,2112,N,VIIRS,n,2,288.36,0.27,N,0
23.16289,77.04118,304.75,0.39,0.59,2024-04-06,2112,N,VIIRS,n,2,291.57,1.32,N,0
23.92535,73.25391,310.68,0.44,0.46,2024-04-06,2112,N,VIIRS,n,2,293.32,1.05,N,0
23.35254,75.95583,304.91,0.33,0.55,2024-04-06,2112,N,VIIRS,n,2,287.83,0.45,N,0
23.36475,75.85149,306.44,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,290.33,0.61,N,0
23.20332,76.58291,301.32,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,287.68,0.67,N,0
23.11947,76.93124,301.39,0.38,0.59,2024-04-06,2112,N,VIIRS,n,2,288.58,0.38,N,0
23.55914,74.87743,303.78,0.56,0.51,2024-04-06,2112,N,VIIRS,n,2,288.38,1.26,N,0
23.15714,76.56703,299.85,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,288.2,0.48,N,0
23.18484,76.42023,301.09,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,280.24,2.53,N,0
23.15192,76.56565,302.69,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,288.02,0.48,N,0
23.15112,76.56918,301.12,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,288.42,0.48,N,0
23.18466,76.42059,309.11,0.35,0.57,2024-04-06,2112,N,VIIRS,n,2,283.67,0.95,N,0
23.15273,76.56644,307.24,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,288.27,0.65,N,0
23.15195,76.56997,301.47,0.36,0.58,2024-04-06,2112,N,VIIRS,n,2,288.34,0.65,N,0
22.66845,78.04984,302.45,0.46,0.63,2024-04-06,2112,N,VIIRS,n,2,287.24,1.7,N,0
23.17787,75.73083,299.07,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.3,0.53,N,0
23.17314,75.68037,307.93,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.61,0.35,N,0
23.16211,75.70697,314.28,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.76,1.03,N,0
23.16143,75.71009,308.55,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,289.13,0.67,N,0
23.15784,75.70258,309.63,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.45,1.03,N,0
23.15716,75.7057,307.6,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.47,1.03,N,0
23.15648,75.70882,298.88,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.06,0.67,N,0
23.15084,75.71065,305.98,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.82,0.62,N,0
23.144,75.7419,299.35,0.32,0.55,2024-04-06,2112,N,VIIRS,n,2,288.41,0.6,N,0
23.16104,75.56895,298.4,0.63,0.54,2024-04-06,2112,N,VIIRS,n,2,286.82,0.73,N,0
23.16549,75.56952,299.62,0.63,0.54,2024-04-06,2112,N,VIIRS,n,2,287.01,1.39,N,0
22.87789,76.67223,304.18,0.37,0.58,2024-04-06,2112,N,VIIRS,n,2,290.52,0.52,N,0
23.07528,75.5787,305.98,0.63,0.54,2024-04-06,2112,N,VIIRS,n,2,289.43,1.65,N,0
21.9482,80.20621,306.67,0.64,0.72,2024-04-06,2113,N,VIIRS,n,2,291.26,3.29,N,0
22.11833,79.24669,302.07,0.56,0.69,2024-04-06,2113,N,VIIRS,n,2,286.93,4.49,N,0
22.88193,75.82883,296.28,0.33,0.55,2024-04-06,2113,N,VIIRS,n,2,279.82,0.87,N,0
22.6766,76.3971,307.24,0.36,0.58,2024-04-06,2113,N,VIIRS,n,2,290.7,1.83,N,0
21.94418,79.49774,298.6,0.58,0.7,2024-04-06,2113,N,VIIRS,n,2,286.55,1.25,N,0
23.41318,72.3558,306.43,0.4,0.44,2024-04-06,2113,N,VIIRS,n,2,291.96,0.52,N,0
22.77115,75.25074,305.7,0.61,0.54,2024-04-06,2113,N,VIIRS,n,2,283.6,2.69,N,0
22.52628,76.01796,306.72,0.35,0.56,2024-04-06,2113,N,VIIRS,n,2,292.48,1.64,N,0
22.51675,76.01215,306.71,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,292.97,0.82,N,0
22.51601,76.01549,307.49,0.35,0.56,2024-04-06,2113,N,VIIRS,n,2,293.18,0.82,N,0
21.3723,80.08028,303.37,0.65,0.73,2024-04-06,2113,N,VIIRS,n,2,289.73,1.3,N,0
23.68897,68.83188,305.1,0.41,0.37,2024-04-06,2113,N,VIIRS,n,2,293.45,0.74,N,0
23.31436,70.48848,308.14,0.48,0.4,2024-04-06,2113,N,VIIRS,n,2,294.34,1.14,N,2
21.67667,78.21702,305.95,0.49,0.65,2024-04-06,2113,N,VIIRS,n,2,287.41,0.65,N,0
21.68074,78.21663,301.78,0.49,0.65,2024-04-06,2113,N,VIIRS,n,2,286.86,0.56,N,0
23.26615,70.25673,303.52,0.47,0.4,2024-04-06,2113,N,VIIRS,n,2,292.54,0.79,N,2
23.26336,70.25145,305.89,0.47,0.4,2024-04-06,2113,N,VIIRS,n,2,293.61,0.79,N,2
21.16575,79.99837,303.55,0.65,0.73,2024-04-06,2113,N,VIIRS,n,2,288.26,0.83,N,0
23.42852,68.71227,304.83,0.41,0.37,2024-04-06,2113,N,VIIRS,n,2,294.33,1.0,N,2
22.41307,73.63087,305.18,0.49,0.49,2024-04-06,2113,N,VIIRS,n,2,292.12,0.4,N,0
22.40867,73.62966,302.05,0.49,0.49,2024-04-06,2113,N,VIIRS,n,2,292.03,0.77,N,0
22.32448,73.6233,313.17,0.49,0.49,2024-04-06,2113,N,VIIRS,n,2,294.9,2.43,N,0
22.92666,69.82422,307.8,0.45,0.39,2024-04-06,2113,N,VIIRS,n,2,295.31,0.94,N,2
22.93763,69.70004,306.08,0.45,0.39,2024-04-06,2113,N,VIIRS,n,2,292.87,1.32,N,2
22.90855,69.6986,308.88,0.45,0.39,2024-04-06,2113,N,VIIRS,n,2,294.43,1.35,N,2
22.32897,72.13003,302.61,0.4,0.44,2024-04-06,2113,N,VIIRS,n,2,291.8,0.53,N,0
21.76674,74.55471,318.7,0.58,0.52,2024-04-06,2113,N,VIIRS,n,2,294.78,4.81,N,0
22.1276,72.76723,310.53,0.44,0.46,2024-04-06,2113,N,VIIRS,n,2,290.6,1.4,N,0
21.25695,76.61481,304.27,0.4,0.6,2024-04-06,2113,N,VIIRS,n,2,290.49,0.97,N,0
22.07707,72.65075,308.99,0.44,0.46,2024-04-06,2113,N,VIIRS,n,2,292.14,0.9,N,0
21.22333,76.55924,307.94,0.4,0.6,2024-04-06,2113,N,VIIRS,n,2,290.65,1.08,N,0
21.30987,75.5475,314.28,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,292.89,1.48,N,0
21.30462,75.54693,307.32,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,292.8,1.48,N,0
21.30389,75.55029,306.79,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,293.02,2.25,N,0
21.30868,75.54771,319.26,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,293.0,2.69,N,0
21.30796,75.55108,306.56,0.34,0.56,2024-04-06,2113,N,VIIRS,n,2,293.15,2.03,N,0
19.89473,80.11829,307.96,0.7,0.75,2024-04-06,2113,N,VIIRS,n,2,289.46,7.24,N,0
21.79345,70.96356,311.1,0.53,0.42,2024-04-06,2113,N,VIIRS,n,2,289.71,1.61,N,0
21.79248,70.96183,311.42,0.53,0.42,2024-04-06,2113,N,VIIRS,n,2,289.57,1.58,N,0
21.10647,72.64378,334.64,0.45,0.47,2024-04-06,2113,N,VIIRS,n,2,295.51,4.42,N,2
21.10562,72.64812,312.97,0.45,0.47,2024-04-06,2113,N,VIIRS,n,2,292.84,5.14,N,2
21.10388,72.63415,332.7,0.45,0.47,2024-04-06,2113,N,VIIRS,n,2,296.63,6.38,N,2
21.10304,72.63847,311.35,0.45,0.47,2024-04-06,2113,N,VIIRS,n,2,296.01,4.42,N,2
21.04509,72.86477,304.35,0.47,0.48,2024-04-06,2113,N,VIIRS,n,2,288.02,1.02,N,0
19.75618,78.03015,309.41,0.53,0.67,2024-04-06,2113,N,VIIRS,n,2,289.4,1.62,N,0
20.90977,71.46097,311.12,0.39,0.44,2024-04-06,2113,N,VIIRS,n,2,296.2,1.76,N,2
20.8677,71.39804,305.23,0.39,0.44,2024-04-06,2113,N,VIIRS,n,2,294.81,1.47,N,2
20.16354,73.68884,314.44,0.55,0.51,2024-04-06,2113,N,VIIRS,n,2,292.66,3.79,N,0
20.21081,72.97197,305.01,0.49,0.49,2024-04-06,2113,N,VIIRS,n,2,289.66,2.21,N,0
18.19374,80.0519,314.95,0.75,0.77,2024-04-06,2114,N,VIIRS,n,2,291.49,5.15,N,0
18.19651,80.05356,315.25,0.76,0.77,2024-04-06,2114,N,VIIRS,n,2,291.28,7.48,N,0
19.49767,74.01353,312.42,0.59,0.53,2024-04-06,2114,N,VIIRS,n,2,292.54,2.32,N,0
19.48986,73.56708,310.5,0.55,0.51,2024-04-06,2114,N,VIIRS,n,2,293.15,4.24,N,0
19.4865,73.58375,315.54,0.56,0.51,2024-04-06,2114,N,VIIRS,n,2,292.99,1.88,N,0
19.55454,73.22062,303.2,0.53,0.5,2024-04-06,2114,N,VIIRS,n,2,291.59,0.43,N,0
19.54572,73.02847,313.43,0.51,0.49,2024-04-06,2114,N,VIIRS,n,2,294.9,2.87,N,0
19.54534,73.02654,316.58,0.51,0.49,2024-04-06,2114,N,VIIRS,n,2,294.39,2.31,N,0
19.24074,73.74796,304.04,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,291.32,0.8,N,0
19.23611,73.74629,312.01,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,292.26,2.25,N,0
19.23489,73.75236,302.74,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,290.98,1.11,N,0
19.06475,73.75824,316.73,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,292.35,2.01,N,0
19.15913,73.27465,305.82,0.54,0.51,2024-04-06,2114,N,VIIRS,n,2,293.85,2.21,N,0
19.06007,73.75677,306.57,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,292.58,2.01,N,0
19.06521,73.76244,307.47,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,291.8,1.91,N,0
19.06177,73.75464,304.97,0.58,0.52,2024-04-06,2114,N,VIIRS,n,2,292.14,1.91,N,0
19.10084,73.05258,306.95,0.52,0.5,2024-04-06,2114,N,VIIRS,n,2,293.43,3.51,N,2
18.69124,73.04149,307.81,0.53,0.5,2024-04-06,2114,N,VIIRS,n,2,295.37,1.6,N,2
18.68406,73.02951,308.27,0.53,0.5,2024-04-06,2114,N,VIIRS,n,2,295.03,3.85,N,2
18.68465,73.03194,310.0,0.53,0.5,2024-04-06,2114,N,VIIRS,n,2,296.42,2.1,N,2
18.67909,73.03593,308.95,0.53,0.5,2024-04-06,2114,N,VIIRS,n,2,295.31,2.1,N,3
18.39676,74.18108,314.72,0.32,0.54,2024-04-06,2114,N,VIIRS,n,2,290.52,0.71,N,0
18.38853,73.9447,306.33,0.62,0.54,2024-04-06,2114,N,VIIRS,n,2,291.52,0.83,N,0
18.38775,73.94395,306.36,0.62,0.54,2024-04-06,2114,N,VIIRS,n,2,291.46,1.42,N,0
